tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma),Predicted Sentiment
5.6797183632101e+17,0,1.0,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",All group E tell room bin I get plane room least bag row,0
5.67971610801664e+17,0,0.6703,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),Thanks make flight LAX JFK nightmare force check carry bag gate,0
5.67946319349707e+17,0,1.0,0,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,I lot flight book site work I phone wait minutes,0
5.6790879691742e+17,2,0.6431,0,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,I flight artisanal cheese wine pair,2
5.67899492885746e+17,1,1.0,0,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,Virgin America fly direct Seattle NYC Boston,1
5.67893201719157e+17,2,0.6559,0,@VirginAmerica That's classy.,That classy,2
5.67873698679624e+17,2,0.6681,0,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,I sure lot flight go lot faster strong tailwind,2
5.6785831783125e+17,2,0.7162,0,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,minutes Elevate Silver upgrade window open FreeNeverSucks,2
5.67855171335627e+17,1,0.6941,0,@VirginAmerica save some for 871 tomorrow AM!,save tomorrow AM,1
5.67849520781894e+17,0,1.0,0,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,Why take years fly home Dallas Get shit together,0
5.67849200295125e+17,1,0.6705,0,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,club Virgin bump New York,1
5.67846970141717e+17,2,0.6733,0,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,would rough trip LUCKILY virginamerica flight weather,2
5.67845726220358e+17,1,0.6601,0,@VirginAmerica is that #thestarter??😁,thestarter,1
5.67845203014378e+17,1,0.6198,0,@VirginAmerica ...Please come to Minneapolis St. Paul!,Please come Minneapolis Paul,1
5.67829051559186e+17,1,0.3542,0,@VirginAmerica YES FYI  MY BFF,YES FYI MY BFF,1
5.67828603976598e+17,2,0.6858,0,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",another perfect flight How come plan sun visors stay Other carriers make raise,2
5.67823564167193e+17,2,1.0,1,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",Nice RT The man steel might faster WiFi say ScienceBehindTheExperience,2
5.67814795895788e+17,2,1.0,0,@VirginAmerica I love the dancing little richard. cool beans.,I love dance little richard cool bean,2
5.67813046811525e+17,2,0.6803,0,@VirginAmerica I don’t use Passbook =/ I still love you though &lt,I use Passbook I still love though lt,2
5.67812402764374e+17,2,1.0,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,thank free birthday point ALL RIGHT,2
5.67811428779868e+17,1,0.6446,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt,application iOS Was look saw Virgin Mexico lt,1
5.67810209088848e+17,0,1.0,0,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,Man steel fly cities though frequency,0
5.67807967706489e+17,2,1.0,0,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,thank much share Just add site,2
5.67807640660619e+17,1,0.6457,0,@VirginAmerica Good point!,Good point,2
5.67807288192291e+17,1,0.6731,0,.@VirginAmerica I heard he has a virgin mobile hotspot ,I hear virgin mobile hotspot,1
5.67807278964023e+17,1,1.0,0,@VirginAmerica you got cheese pLate Flights too.,get cheese pLate Flights,1
5.67806905617281e+17,1,1.0,0,@VirginAmerica On all your flights?,On flight,1
5.67806884191945e+17,2,1.0,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,Dad Segway best part whole infographic,2
5.67806872410161e+17,2,1.0,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),Are plan short haul airline Europe Would defiantly fly guy,2
5.67806467974365e+17,2,1.0,0,@VirginAmerica wifi AND better seating.,wifi AND better seat,0
5.67796863467839e+17,1,0.6831,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,come ABC one network channel,1
5.67792185832395e+17,0,1.0,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,start flight scold use overhead bin offer person seat next,1
5.67787873778278e+17,2,0.6779999999999999,0,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",great return call day Could ask myVXexperience,2
5.67786760287097e+17,0,1.0,0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",While airlines Cancelled Flighting flight BOS help customers get home Virgin say Good luck,0
5.67786199415136e+17,1,1.0,0,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",Dear Virgin customer strand SF days amp least accommodate,1
5.67785481161953e+17,1,1.0,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,use next airline commercial lol,1
5.67785191901377e+17,0,1.0,0,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,Grouping Virgin others BOS weather expose actual Cus Serv model Never Flight Booking Problems Virgin,0
5.67783687980368e+17,0,1.0,0,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",As one travelers affect Boston storm I shock Virgin complete apathy toward customers,0
5.67772685472916e+17,0,0.6579,0,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,Umm reason Is someone different I contact contact get definitive answer,0
5.67770107062284e+17,0,0.6515,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,Trying make change advance hours prior online earlier want change fee,0
5.67769981128282e+17,2,0.3516,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",loyal I drive NYC PA fly Virgin since cut Philly flight,2
5.67767269120688e+17,1,1.0,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,Any way change Main Cabin Main Cabin Select flight without pay change fee penalty,1
5.67762071258153e+17,2,1.0,0,@VirginAmerica you guys are perfect as always! &lt,guy perfect always lt,2
5.67759012806029e+17,2,1.0,0,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,thank best customer service leave industry,2
5.6775540294393e+17,1,0.6667,0,@VirginAmerica Can you give me Silver Status for 12 months?,Can give Silver Status months,1
5.67753757702648e+17,2,1.0,0,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,really wish fly Fargo fare amaze,2
5.67748973910163e+17,0,0.6778,0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",mood light Reclining seat kickin,1
5.6774590347454e+17,0,0.3573,0,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,flight schedule departure still say time plane gate Any update long delay,0
5.67744381432517e+17,0,1.0,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,group get Cancelled Flightlation fee waive I ca ticket book Your reps help either,0
5.67742937325261e+17,1,1.0,0,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,Are sign bonuses enroll Elevate,1
5.67742578561651e+17,2,1.0,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,get Newark home LA Your folks EWR incredible letsgohome,2
5.67742148603171e+17,1,1.0,0,@VirginAmerica morning. If I have a question regarding elevate points &amp,morning If I question regard elevate point amp,1
5.67735941846938e+17,1,0.6694,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,still wait see,0
5.6772822746531e+17,1,0.6376,0,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,wonder guy recieved dm able potentially respond asap,1
5.67727292739092e+17,2,1.0,4,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,Flying LAX SFO look awesome movie lineup I actually wish I long haul,2
5.67726092518031e+17,1,1.0,0,“@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” @JenniferDawnPro,Book town fare,1
5.70307876897628e+17,2,1.0,0,@united thanks,thank,2
5.70307847281615e+17,2,1.0,0,@united Thanks for taking care of that MR!! Happy customer.,Thanks take care MR Happy customer,2
5.70307109704901e+17,0,1.0,0,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,still refund word via DM Please resolve issue Cancelled Flightled flight useless assistant trip,0
5.70307026263384e+17,0,1.0,0,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,Delayed due lack crew delay long line deice Still need improve service unite,0
5.70306733010264e+17,2,0.3441,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,thank fill How luck Is common,2
5.703062170018e+17,0,0.3475,0,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),Your express connections hugely popular could hop,0
5.70305603056349e+17,1,0.645,0,@united even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?,even international flight Glasgow Then orlando Newark All mins,1
5.70304912468402e+17,0,0.6667,0,@united you think you boarded flight AU1066 too early? I think so.,think board flight early I think,0
5.70302375510057e+17,1,0.6761,0,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",I understand tough way get airport serious risk accident It steep price,1
5.70302023993831e+17,0,0.6735,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",Gate agent hook alternate flight If way PREVENT constant issue would rock,0
5.70301670892147e+17,1,1.0,0,@united flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,fly weeks How long airport departure international domestic Ta,1
5.70299889688703e+17,2,0.6634,0,@united thanks,thank,2
5.70299819610251e+17,2,1.0,0,@united Thanks. It is on the same ticket.,Thanks It ticket,0
5.70299388670702e+17,1,0.67,0,@united why not? Is it a law or a policy?,Is law policy,1
5.70299182310945e+17,0,1.0,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,worst Nonrefundable First class ticket Oh select system auto select economy,0
5.70298918971576e+17,0,1.0,1,@united @CheerTymeDad So I can buy tix 3 days before flight but can't transfer the tix.  Flawed security logic. Flawed customer service,So I buy tix days flight ca transfer tix Flawed security logic Flawed customer service,0
5.70298455068971e+17,0,0.6547,0,"@united I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a car seat for my child.Ridiculous!",I start claim weeks unrealistic I really suppose go long car seat,0
5.70298411582394e+17,2,0.6351,0,@united follow me please this airline is beautifull ♥,follow please airline beautifull,2
5.70298027103162e+17,1,0.6768,0,"@united no I don't, but I'm sure United have my info on its system.",I I sure United info system,0
5.70298018685166e+17,0,1.0,0,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",car seat lose reimburse new one pair shoe necessity child,0
5.70297970891076e+17,1,1.0,0,@united Just submitted my response on the link you sent.,Just submit response link send,1
5.70296556852789e+17,1,1.0,0,"@united yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519",yes David Allan send email number case,1
5.7029579598508e+17,0,0.6526,0,@united @highbuddyyy that totally sucks my cousin worked at PHL said @united,totally suck cousin work PHL say,0
5.70294743684518e+17,2,1.0,0,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,want let know wonderful Rosetta gate agent work flight Dan Ase Let know wasappreciated,2
5.70294445020733e+17,1,1.0,0,"@united yes, a paper voucher that I got on January 26th 2015",yes paper voucher I get January,1
5.7029420599994e+17,0,1.0,0,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,begin Feb I call United say would send another voucher mail Never get anything tiredofwaiting,0
